date,type,client_id,product_id,quantity,total_amount
2025-07-03,Receipt,,102,8,6.8
2025-07-03,Receipt,,112,4,18.0
2025-07-03,Receipt,,102,14,11.9
2025-07-03,Receipt,,112,3,13.5
2025-07-04,Invoice,98860009.0,103,15,142.5
2025-07-04,Receipt,,109,9,315.0
2025-07-04,Receipt,,106,6,330.0
2025-07-04,Receipt,,104,17,680.0
2025-07-04,Receipt,,108,14,203.0
2025-07-04,Invoice,9335534.0,106,16,880.0
2025-07-04,Receipt,,101,12,102.0
2025-07-04,Invoice,71969657.0,107,15,374.85
2025-07-04,Invoice,6323852.0,110,5,99.95
2025-07-04,Receipt,,112,4,18.0
2025-07-05,Receipt,,109,6,210.0
2025-07-05,Receipt,,107,16,399.84
2025-07-05,Receipt,,104,4,160.0
2025-07-05,Invoice,59345683.0,104,12,480.0
2025-07-05,Receipt,,101,18,153.0
2025-07-05,Receipt,,111,15,112.5
2025-07-05,Receipt,,102,10,8.5
2025-07-05,Receipt,,107,2,49.98
2025-07-05,Receipt,,105,6,479.94
2025-07-05,Invoice,72148284.0,104,11,440.0
2025-07-06,Invoice,17637794.0,104,20,800.0
2025-07-06,Invoice,89774697.0,103,3,28.5
2025-07-06,Receipt,,106,7,385.0
2025-07-06,Invoice,72148284.0,112,14,63.0
2025-07-06,Invoice,30725714.0,109,17,595.0
2025-07-06,Receipt,,101,10,85.0
2025-07-08,Receipt,,106,7,385.0
2025-07-08,Receipt,,105,6,479.94
2025-07-08,Invoice,89774697.0,107,7,174.93
2025-07-08,Receipt,,108,1,14.5
2025-07-09,Receipt,,110,13,259.87
2025-07-09,Receipt,,106,18,990.0
2025-07-09,Receipt,,103,10,95.0
2025-07-09,Receipt,,110,10,199.9
2025-07-10,Receipt,,106,15,825.0
2025-07-10,Receipt,,111,13,97.5
2025-07-10,Receipt,,111,19,142.5
2025-07-10,Receipt,,110,14,279.86
2025-07-11,Invoice,84525678.0,102,20,17.0
2025-07-11,Receipt,,108,13,188.5
2025-07-11,Invoice,56379329.0,112,10,45.0
2025-07-11,Invoice,14508768.0,103,4,38.0
2025-07-11,Receipt,,108,1,14.5
2025-07-11,Invoice,44349361.0,111,18,135.0
2025-07-11,Invoice,63709724.0,109,3,105.0
2025-07-11,Receipt,,105,7,559.93
2025-07-11,Receipt,,101,11,93.5
2025-07-11,Receipt,,102,3,2.55
2025-07-11,Receipt,,107,9,224.91
2025-07-12,Receipt,,108,13,188.5
2025-07-12,Receipt,,109,15,525.0
2025-07-12,Receipt,,109,15,525.0
2025-07-12,Receipt,,109,20,700.0
2025-07-12,Invoice,54277800.0,107,8,199.92
2025-07-12,Receipt,,109,1,35.0
2025-07-12,Invoice,27760841.0,107,19,474.81
2025-07-12,Receipt,,104,4,160.0
2025-07-12,Invoice,59345683.0,107,16,399.84
2025-07-12,Receipt,,109,17,595.0
2025-07-12,Invoice,85822412.0,104,14,560.0
2025-07-12,Receipt,,105,2,159.98
2025-07-12,Receipt,,111,17,127.5
2025-07-13,Receipt,,102,7,5.95
2025-07-13,Receipt,,110,3,59.97
2025-07-13,Receipt,,102,19,16.15
2025-07-13,Receipt,,109,7,245.0
2025-07-14,Receipt,,111,17,127.5
2025-07-14,Receipt,,111,11,82.5
2025-07-14,Receipt,,109,6,210.0
2025-07-14,Receipt,,109,7,245.0
2025-07-14,Receipt,,106,1,55.0
2025-07-15,Receipt,,107,15,374.85
2025-07-15,Invoice,85822412.0,108,4,58.0
2025-07-15,Receipt,,103,5,47.5
2025-07-15,Invoice,4308421.0,107,16,399.84
2025-07-15,Receipt,,112,16,72.0
2025-07-15,Receipt,,102,19,16.15
2025-07-15,Receipt,,106,2,110.0
2025-07-16,Invoice,37028180.0,104,16,640.0
2025-07-16,Invoice,81415657.0,103,12,114.0
2025-07-16,Invoice,56581473.0,109,13,455.0
2025-07-16,Receipt,,104,1,40.0
2025-07-16,Invoice,4308421.0,109,1,35.0
2025-07-17,Invoice,99159520.0,104,3,120.0
2025-07-17,Receipt,,107,2,49.98
2025-07-17,Receipt,,111,4,30.0
2025-07-17,Invoice,79212676.0,109,8,280.0
2025-07-17,Receipt,,102,18,15.3
2025-07-17,Invoice,10752378.0,104,20,800.0
2025-07-17,Receipt,,101,2,17.0
2025-07-17,Receipt,,103,19,180.5
2025-07-17,Receipt,,111,12,90.0
2025-07-17,Receipt,,109,11,385.0
2025-07-17,Receipt,,109,13,455.0
2025-07-18,Receipt,,106,18,990.0
2025-07-18,Receipt,,102,14,11.9
2025-07-18,Receipt,,106,13,715.0
2025-07-18,Receipt,,109,19,665.0
2025-07-18,Receipt,,108,2,29.0
2025-07-18,Receipt,,110,12,239.88
2025-07-18,Receipt,,108,19,275.5
2025-07-19,Receipt,,108,12,174.0
2025-07-19,Receipt,,110,2,39.98
2025-07-19,Invoice,29597483.0,101,10,85.0
2025-07-19,Receipt,,101,15,127.5
2025-07-19,Receipt,,109,5,175.0
2025-07-20,Receipt,,106,9,495.0
2025-07-20,Receipt,,107,18,449.82
2025-07-20,Receipt,,111,19,142.5
2025-07-20,Invoice,59345683.0,106,5,275.0
2025-07-20,Receipt,,105,9,719.91
2025-07-20,Receipt,,102,19,16.15
2025-07-20,Receipt,,107,15,374.85
2025-07-20,Receipt,,105,19,1519.81
2025-07-21,Invoice,59345683.0,107,12,299.88
2025-07-21,Receipt,,103,17,161.5
2025-07-21,Receipt,,107,8,199.92
2025-07-21,Receipt,,108,1,14.5
2025-07-21,Receipt,,102,19,16.15
2025-07-21,Receipt,,102,5,4.25
2025-07-21,Invoice,85822412.0,101,1,8.5
2025-07-21,Invoice,59345683.0,112,20,90.0
2025-07-22,Invoice,35495029.0,101,20,170.0
2025-07-22,Receipt,,108,8,116.0
2025-07-22,Receipt,,103,17,161.5
2025-07-23,Invoice,30725714.0,107,6,149.94
2025-07-23,Receipt,,104,3,120.0
2025-07-23,Receipt,,106,18,990.0
2025-07-23,Receipt,,106,1,55.0
2025-07-23,Invoice,54277800.0,112,14,63.0
2025-07-23,Invoice,85822412.0,108,5,72.5
2025-07-23,Receipt,,104,13,520.0
2025-07-23,Receipt,,109,11,385.0
2025-07-23,Receipt,,101,11,93.5
2025-07-23,Receipt,,107,10,249.9
2025-07-23,Receipt,,107,13,324.87
2025-07-24,Receipt,,112,9,40.5
2025-07-24,Receipt,,101,16,136.0
2025-07-24,Receipt,,105,1,79.99
2025-07-24,Receipt,,103,7,66.5
2025-07-24,Invoice,10752378.0,106,19,1045.0
2025-07-24,Invoice,45540424.0,105,17,1359.83
2025-07-24,Receipt,,107,5,124.95
2025-07-24,Invoice,21127115.0,104,11,440.0
2025-07-25,Invoice,64119726.0,102,7,5.95
2025-07-25,Invoice,42133044.0,112,20,90.0
2025-07-25,Invoice,56379329.0,111,19,142.5
2025-07-25,Receipt,,111,5,37.5
2025-07-25,Invoice,39711319.0,105,19,1519.81
2025-07-25,Receipt,,106,7,385.0
2025-07-26,Receipt,,111,15,112.5
2025-07-26,Receipt,,103,1,9.5
2025-07-26,Receipt,,105,17,1359.83
2025-07-26,Invoice,27760841.0,111,5,37.5
2025-07-26,Receipt,,110,10,199.9
2025-07-26,Receipt,,107,17,424.83
2025-07-26,Receipt,,109,9,315.0
2025-07-26,Receipt,,104,9,360.0
2025-07-27,Receipt,,103,20,190.0
2025-07-27,Receipt,,103,2,19.0
2025-07-27,Receipt,,104,7,280.0
2025-07-27,Receipt,,103,13,123.5
2025-07-27,Invoice,344303.0,107,6,149.94
2025-07-27,Invoice,74252420.0,107,12,299.88
2025-07-27,Receipt,,105,6,479.94
2025-07-28,Invoice,42436584.0,111,14,105.0
2025-07-28,Receipt,,101,12,102.0
2025-07-28,Receipt,,110,1,19.99
2025-07-28,Receipt,,107,19,474.81
2025-07-29,Receipt,,112,2,9.0
2025-07-29,Invoice,79089901.0,110,3,59.97
2025-07-29,Receipt,,106,14,770.0
2025-07-29,Receipt,,105,13,1039.87
2025-07-29,Receipt,,112,16,72.0
2025-07-29,Receipt,,112,14,63.0
2025-07-29,Receipt,,107,14,349.86
2025-07-30,Receipt,,102,16,13.6
2025-07-30,Receipt,,112,4,18.0
2025-07-30,Receipt,,103,9,85.5
2025-07-30,Receipt,,105,2,159.98
2025-07-30,Receipt,,102,1,0.85
2025-07-30,Receipt,,101,15,127.5
2025-07-30,Invoice,29597483.0,111,4,30.0
2025-07-30,Receipt,,108,7,101.5
2025-07-31,Invoice,88725654.0,110,14,279.86
2025-07-31,Invoice,84525678.0,101,8,68.0
2025-07-31,Receipt,,102,7,5.95
2025-07-31,Invoice,85758349.0,111,12,90.0
2025-07-31,Invoice,63709724.0,112,3,13.5
2025-07-31,Receipt,,103,13,123.5
2025-07-31,Invoice,35495029.0,112,13,58.5
2025-07-31,Receipt,,102,13,11.05
2025-08-01,Receipt,,111,12,90.0
2025-08-01,Invoice,27760841.0,108,10,145.0
2025-08-01,Receipt,,110,9,179.91
2025-08-01,Receipt,,102,20,17.0
2025-08-01,Invoice,39711319.0,109,6,210.0
2025-08-01,Invoice,89774697.0,109,13,455.0
2025-08-01,Receipt,,108,4,58.0
2025-08-02,Receipt,,105,6,479.94
2025-08-02,Receipt,,112,18,81.0
2025-08-02,Receipt,,106,20,1100.0
2025-08-02,Invoice,26054020.0,104,4,160.0
2025-08-02,Receipt,,106,9,495.0
2025-08-03,Receipt,,110,15,299.85
2025-08-03,Receipt,,108,1,14.5
2025-08-03,Receipt,,109,20,700.0
2025-08-03,Receipt,,108,5,72.5
2025-08-04,Invoice,4180968.0,111,3,22.5
2025-08-04,Receipt,,105,13,1039.87
2025-08-04,Invoice,17637794.0,103,8,76.0
2025-08-04,Receipt,,111,10,75.0
2025-08-04,Receipt,,107,8,199.92
2025-08-04,Receipt,,102,14,11.9
2025-08-04,Receipt,,102,18,15.3
2025-08-04,Receipt,,108,3,43.5
2025-08-04,Receipt,,108,6,87.0
2025-08-04,Receipt,,108,1,14.5
2025-08-04,Receipt,,112,10,45.0
2025-08-04,Receipt,,101,6,51.0
2025-08-04,Invoice,56379329.0,107,4,99.96
2025-08-05,Receipt,,108,2,29.0
2025-08-05,Receipt,,101,5,42.5
2025-08-05,Receipt,,104,2,80.0
2025-08-05,Invoice,10752378.0,102,3,2.55
2025-08-05,Receipt,,107,14,349.86
2025-08-05,Receipt,,111,14,105.0
2025-08-06,Receipt,,111,1,7.5
2025-08-06,Receipt,,108,16,232.0
2025-08-06,Receipt,,103,5,47.5
2025-08-06,Receipt,,108,4,58.0
2025-08-06,Receipt,,109,16,560.0
2025-08-06,Receipt,,105,20,1599.8
2025-08-06,Invoice,53826716.0,109,8,280.0
2025-08-06,Receipt,,102,5,4.25
2025-08-07,Invoice,89774697.0,103,19,180.5
2025-08-07,Receipt,,108,19,275.5
2025-08-07,Receipt,,106,14,770.0
2025-08-07,Invoice,89774697.0,109,18,630.0
2025-08-07,Invoice,8004482.0,112,4,18.0
2025-08-07,Invoice,10752378.0,112,3,13.5
2025-08-07,Receipt,,108,1,14.5
2025-08-07,Invoice,44349361.0,108,14,203.0
2025-08-08,Receipt,,110,16,319.84
2025-08-08,Receipt,,102,13,11.05
2025-08-08,Receipt,,105,20,1599.8
2025-08-09,Invoice,79212676.0,105,8,639.92
2025-08-09,Invoice,29597483.0,103,13,123.5
2025-08-09,Receipt,,110,11,219.89
2025-08-09,Receipt,,107,7,174.93
2025-08-09,Receipt,,103,12,114.0
2025-08-09,Receipt,,104,11,440.0
2025-08-09,Receipt,,105,10,799.9
2025-08-10,Receipt,,102,13,11.05
2025-08-10,Receipt,,111,16,120.0
2025-08-10,Receipt,,105,17,1359.83
2025-08-10,Invoice,45540424.0,111,8,60.0
2025-08-10,Invoice,81259008.0,102,16,13.6
2025-08-10,Invoice,91858555.0,101,7,59.5
2025-08-10,Invoice,4180968.0,101,16,136.0
2025-08-10,Receipt,,103,15,142.5
2025-08-10,Receipt,,102,10,8.5
2025-08-11,Invoice,59345683.0,110,4,79.96
2025-08-11,Receipt,,110,15,299.85
2025-08-11,Receipt,,109,4,140.0
2025-08-11,Receipt,,102,17,14.45
2025-08-12,Invoice,42436584.0,102,17,14.45
2025-08-12,Receipt,,103,19,180.5
2025-08-12,Receipt,,106,3,165.0
2025-08-12,Receipt,,111,6,45.0
2025-08-12,Receipt,,101,19,161.5
2025-08-12,Receipt,,110,9,179.91
2025-08-12,Invoice,27760841.0,104,6,240.0
2025-08-12,Receipt,,103,7,66.5
2025-08-12,Receipt,,107,1,24.99
2025-08-13,Receipt,,111,16,120.0
2025-08-13,Receipt,,102,14,11.9
2025-08-13,Invoice,85758349.0,106,19,1045.0
2025-08-13,Receipt,,108,15,217.5
2025-08-13,Receipt,,107,5,124.95
2025-08-13,Invoice,89774697.0,105,8,639.92
2025-08-13,Receipt,,104,1,40.0
2025-08-14,Invoice,56581473.0,106,18,990.0
2025-08-14,Receipt,,107,8,199.92
2025-08-14,Invoice,9335534.0,112,17,76.5
2025-08-14,Invoice,85822412.0,108,19,275.5
2025-08-14,Receipt,,112,20,90.0
2025-08-14,Invoice,56379329.0,106,10,550.0
2025-08-15,Invoice,21127115.0,111,15,112.5
2025-08-15,Receipt,,110,3,59.97
2025-08-15,Invoice,42133044.0,108,8,116.0
2025-08-15,Invoice,98860009.0,103,3,28.5
2025-08-15,Receipt,,110,9,179.91
2025-08-15,Invoice,74252420.0,109,10,350.0
2025-08-15,Receipt,,111,7,52.5
2025-08-15,Invoice,73932360.0,112,4,18.0
2025-08-15,Receipt,,107,9,224.91
2025-08-15,Receipt,,111,6,45.0
2025-08-16,Invoice,66344695.0,112,16,72.0
2025-08-16,Receipt,,103,15,142.5
2025-08-16,Receipt,,106,10,550.0
2025-08-16,Receipt,,105,1,79.99
2025-08-16,Receipt,,112,3,13.5
2025-08-16,Receipt,,110,9,179.91
2025-08-16,Receipt,,103,13,123.5
2025-08-17,Receipt,,102,8,6.8
2025-08-17,Receipt,,102,7,5.95
2025-08-17,Receipt,,107,10,249.9
2025-08-17,Invoice,26054020.0,101,6,51.0
2025-08-17,Receipt,,107,4,99.96
2025-08-18,Receipt,,109,8,280.0
2025-08-18,Invoice,78270025.0,109,12,420.0
2025-08-18,Invoice,39711319.0,105,12,959.88
2025-08-18,Receipt,,109,7,245.0
2025-08-19,Receipt,,112,20,90.0
2025-08-19,Receipt,,106,11,605.0
2025-08-19,Receipt,,105,13,1039.87
2025-08-19,Receipt,,105,3,239.97
2025-08-19,Receipt,,103,9,85.5
2025-08-20,Receipt,,104,16,640.0
2025-08-20,Receipt,,105,5,399.95
2025-08-20,Invoice,74252420.0,103,2,19.0
2025-08-20,Invoice,91858555.0,108,8,116.0
2025-08-20,Invoice,84525678.0,108,14,203.0
2025-08-20,Receipt,,101,6,51.0
2025-08-20,Receipt,,103,5,47.5
2025-08-21,Receipt,,108,5,72.5
2025-08-21,Receipt,,105,13,1039.87
2025-08-21,Receipt,,111,6,45.0
2025-08-21,Receipt,,110,6,119.94
2025-08-21,Invoice,42133044.0,105,20,1599.8
2025-08-21,Receipt,,107,20,499.8
2025-08-21,Receipt,,103,14,133.0
2025-08-21,Invoice,344303.0,104,14,560.0
2025-08-22,Receipt,,103,2,19.0
2025-08-22,Receipt,,111,2,15.0
2025-08-22,Invoice,85822412.0,103,11,104.5
2025-08-22,Receipt,,112,18,81.0
2025-08-22,Receipt,,101,16,136.0
2025-08-22,Invoice,37028180.0,103,11,104.5
2025-08-22,Receipt,,106,14,770.0
2025-08-23,Invoice,85822412.0,108,8,116.0
2025-08-23,Receipt,,111,1,7.5
2025-08-23,Receipt,,107,16,399.84
2025-08-23,Invoice,89774697.0,111,18,135.0
2025-08-23,Receipt,,112,19,85.5
2025-08-24,Invoice,27888820.0,110,11,219.89
2025-08-24,Receipt,,104,2,80.0
2025-08-24,Invoice,89774697.0,110,2,39.98
2025-08-24,Receipt,,101,15,127.5
2025-08-24,Invoice,9335534.0,101,8,68.0
2025-08-24,Receipt,,105,15,1199.85
2025-08-25,Receipt,,102,10,8.5
2025-08-25,Receipt,,103,6,57.0
2025-08-25,Receipt,,103,10,95.0
2025-08-25,Invoice,10752378.0,105,7,559.93
2025-08-25,Receipt,,105,12,959.88
2025-08-25,Receipt,,104,12,480.0
2025-08-26,Receipt,,102,16,13.6
2025-08-26,Receipt,,110,19,379.81
2025-08-26,Receipt,,108,14,203.0
2025-08-26,Receipt,,103,18,171.0
2025-08-27,Receipt,,110,20,399.8
2025-08-27,Invoice,11819185.0,101,3,25.5
2025-08-27,Invoice,14508768.0,112,19,85.5
2025-08-28,Receipt,,107,20,499.8
2025-08-28,Receipt,,105,17,1359.83
2025-08-28,Receipt,,105,5,399.95
2025-08-28,Invoice,89774697.0,106,19,1045.0
2025-08-28,Receipt,,108,18,261.0
2025-08-28,Invoice,81415657.0,108,10,145.0
2025-08-28,Receipt,,107,7,174.93
2025-08-29,Invoice,81259008.0,102,19,16.15
2025-08-29,Receipt,,103,7,66.5
2025-08-29,Invoice,73932360.0,105,3,239.97
2025-08-29,Receipt,,112,3,13.5
2025-08-30,Invoice,8004482.0,107,6,149.94
2025-08-30,Receipt,,110,6,119.94
2025-08-30,Receipt,,101,19,161.5
2025-08-30,Invoice,71969657.0,110,2,39.98
2025-08-30,Invoice,54277800.0,110,18,359.82
2025-08-30,Receipt,,109,10,350.0
2025-08-30,Receipt,,111,2,15.0
2025-08-30,Invoice,27760841.0,102,19,16.15
2025-08-30,Receipt,,104,1,40.0
2025-08-30,Receipt,,112,7,31.5
2025-08-31,Receipt,,108,1,14.5
2025-08-31,Receipt,,111,20,150.0
2025-08-31,Receipt,,104,4,160.0
2025-08-31,Receipt,,104,20,800.0
2025-08-31,Invoice,81259008.0,103,15,142.5
2025-08-31,Receipt,,106,11,605.0
2025-08-31,Receipt,,102,13,11.05
2025-08-31,Receipt,,104,2,80.0
2025-08-31,Receipt,,105,2,159.98
2025-09-01,Receipt,,112,8,36.0
2025-09-01,Receipt,,108,18,261.0
2025-09-01,Invoice,21127115.0,101,15,127.5
2025-09-01,Receipt,,109,15,525.0
2025-09-01,Receipt,,103,8,76.0
2025-09-01,Receipt,,106,17,935.0
2025-09-01,Receipt,,110,2,39.98
2025-09-01,Receipt,,104,19,760.0
2025-09-01,Receipt,,103,4,38.0
2025-09-01,Receipt,,104,13,520.0
2025-09-01,Receipt,,110,12,239.88
2025-09-01,Receipt,,112,2,9.0
2025-09-02,Invoice,81259008.0,102,2,1.7
2025-09-02,Receipt,,111,1,7.5
2025-09-02,Receipt,,105,13,1039.87
2025-09-02,Receipt,,106,5,275.0
2025-09-02,Receipt,,102,16,13.6
2025-09-02,Receipt,,101,20,170.0
2025-09-02,Receipt,,112,7,31.5
2025-09-02,Receipt,,106,17,935.0
2025-09-02,Receipt,,106,7,385.0
2025-09-03,Receipt,,112,16,72.0
2025-09-03,Invoice,26054020.0,101,2,17.0
2025-09-03,Receipt,,112,19,85.5
2025-09-03,Invoice,92747083.0,109,12,420.0
2025-09-03,Receipt,,108,10,145.0
2025-09-03,Invoice,17637794.0,107,2,49.98
2025-09-04,Invoice,30725714.0,108,12,174.0
2025-09-04,Invoice,81259008.0,104,3,120.0
2025-09-04,Receipt,,103,16,152.0
2025-09-04,Receipt,,106,6,330.0
2025-09-04,Receipt,,112,13,58.5
2025-09-04,Receipt,,106,4,220.0
2025-09-04,Receipt,,112,2,9.0
2025-09-04,Receipt,,103,10,95.0
2025-09-04,Invoice,66344695.0,106,3,165.0
2025-09-04,Receipt,,108,19,275.5
2025-09-05,Invoice,4180968.0,106,8,440.0
2025-09-05,Receipt,,101,7,59.5
2025-09-05,Receipt,,106,15,825.0
2025-09-05,Invoice,6323852.0,107,4,99.96
2025-09-05,Receipt,,111,7,52.5
2025-09-05,Invoice,44349361.0,102,8,6.8
2025-09-05,Invoice,72148284.0,101,4,34.0
2025-09-05,Receipt,,106,18,990.0
2025-09-05,Receipt,,110,18,359.82
2025-09-05,Invoice,85822412.0,102,8,6.8
2025-09-05,Invoice,4180968.0,105,19,1519.81
2025-09-05,Receipt,,107,4,99.96
2025-09-05,Invoice,4308421.0,105,19,1519.81
2025-09-05,Invoice,17637794.0,106,2,110.0
2025-09-06,Receipt,,101,5,42.5
2025-09-06,Receipt,,103,7,66.5
2025-09-06,Receipt,,103,1,9.5
2025-09-06,Receipt,,112,19,85.5
2025-09-06,Receipt,,105,5,399.95
2025-09-06,Invoice,10752378.0,103,20,190.0
2025-09-07,Receipt,,104,8,320.0
2025-09-07,Receipt,,107,7,174.93
2025-09-07,Receipt,,104,11,440.0
2025-09-07,Invoice,4308421.0,101,3,25.5
2025-09-07,Invoice,98860009.0,108,18,261.0
2025-09-07,Receipt,,108,9,130.5
2025-09-07,Receipt,,101,4,34.0
2025-09-07,Receipt,,111,13,97.5
2025-09-08,Invoice,78270025.0,111,11,82.5
2025-09-08,Receipt,,102,15,12.75
2025-09-08,Receipt,,107,14,349.86
2025-09-08,Invoice,59345683.0,101,20,170.0
2025-09-09,Receipt,,102,16,13.6
2025-09-09,Invoice,64119726.0,102,3,2.55
2025-09-09,Receipt,,110,19,379.81
2025-09-09,Invoice,344303.0,108,1,14.5
2025-09-09,Receipt,,109,2,70.0
2025-09-09,Receipt,,109,2,70.0
2025-09-09,Receipt,,105,11,879.89
2025-09-09,Invoice,42436584.0,101,5,42.5
2025-09-10,Invoice,6323852.0,104,2,80.0
2025-09-10,Receipt,,106,3,165.0
2025-09-10,Receipt,,111,19,142.5
2025-09-10,Receipt,,109,1,35.0
2025-09-10,Receipt,,101,13,110.5
2025-09-10,Invoice,14508768.0,101,5,42.5
2025-09-10,Receipt,,109,1,35.0
2025-09-10,Invoice,81259008.0,109,17,595.0
2025-09-10,Receipt,,103,12,114.0
2025-09-10,Invoice,27888820.0,105,7,559.93
2025-09-11,Receipt,,101,20,170.0
2025-09-11,Invoice,79089901.0,106,14,770.0
2025-09-11,Receipt,,111,7,52.5
2025-09-11,Invoice,78270025.0,109,9,315.0
2025-09-11,Receipt,,104,8,320.0
2025-09-12,Receipt,,108,19,275.5
2025-09-12,Invoice,85822412.0,105,4,319.96
2025-09-12,Receipt,,105,18,1439.82
2025-09-12,Receipt,,109,16,560.0
2025-09-12,Receipt,,104,9,360.0
2025-09-12,Receipt,,105,18,1439.82
2025-09-12,Receipt,,110,3,59.97
2025-09-12,Invoice,73932360.0,101,16,136.0
2025-09-12,Invoice,4180968.0,101,19,161.5
2025-09-13,Receipt,,104,19,760.0
2025-09-13,Receipt,,112,13,58.5
2025-09-13,Receipt,,112,15,67.5
2025-09-14,Invoice,21127115.0,112,20,90.0
2025-09-14,Receipt,,104,6,240.0
2025-09-14,Invoice,4308421.0,111,14,105.0
2025-09-14,Receipt,,103,8,76.0
2025-09-14,Invoice,27888820.0,108,3,43.5
2025-09-14,Invoice,42133044.0,112,14,63.0
2025-09-15,Invoice,9335534.0,111,12,90.0
2025-09-15,Receipt,,109,12,420.0
2025-09-15,Receipt,,102,5,4.25
2025-09-15,Invoice,73932360.0,105,5,399.95
2025-09-15,Receipt,,107,2,49.98
2025-09-15,Invoice,8004482.0,107,13,324.87
2025-09-15,Invoice,89774697.0,110,11,219.89
2025-09-15,Invoice,344303.0,111,20,150.0
2025-09-15,Invoice,29597483.0,101,17,144.5
2025-09-16,Receipt,,106,9,495.0
2025-09-16,Receipt,,101,11,93.5
2025-09-16,Invoice,81415657.0,110,7,139.93
2025-09-16,Invoice,11819185.0,101,20,170.0
2025-09-16,Invoice,39711319.0,110,10,199.9
2025-09-16,Receipt,,101,10,85.0
2025-09-16,Receipt,,108,16,232.0
2025-09-16,Receipt,,106,1,55.0
2025-09-17,Receipt,,111,18,135.0
2025-09-17,Receipt,,106,19,1045.0
2025-09-17,Invoice,37028180.0,111,15,112.5
2025-09-17,Receipt,,110,13,259.87
2025-09-17,Receipt,,107,11,274.89
2025-09-18,Receipt,,107,6,149.94
2025-09-18,Receipt,,105,13,1039.87
2025-09-18,Receipt,,101,10,85.0
2025-09-18,Receipt,,111,18,135.0
2025-09-18,Invoice,29597483.0,102,19,16.15
2025-09-18,Receipt,,101,7,59.5
2025-09-18,Invoice,6323852.0,109,11,385.0
2025-09-18,Invoice,8004482.0,108,18,261.0
2025-09-18,Receipt,,106,12,660.0
2025-09-18,Invoice,35495029.0,107,20,499.8
2025-09-18,Receipt,,106,8,440.0
2025-09-19,Receipt,,112,10,45.0
2025-09-19,Receipt,,110,5,99.95
2025-09-19,Invoice,27760841.0,101,11,93.5
2025-09-19,Receipt,,109,14,490.0
2025-09-20,Receipt,,104,5,200.0
2025-09-20,Receipt,,108,7,101.5
2025-09-21,Invoice,88725654.0,109,18,630.0
2025-09-21,Receipt,,110,20,399.8
2025-09-21,Receipt,,101,2,17.0
2025-09-21,Invoice,9335534.0,102,14,11.9
2025-09-21,Receipt,,106,13,715.0
2025-09-21,Receipt,,104,9,360.0
2025-09-21,Invoice,85822412.0,103,18,171.0
2025-09-22,Receipt,,111,2,15.0
2025-09-22,Receipt,,112,15,67.5
2025-09-22,Invoice,42133044.0,104,19,760.0
2025-09-22,Receipt,,102,11,9.35
2025-09-22,Invoice,59345683.0,103,1,9.5
2025-09-22,Invoice,6323852.0,102,12,10.2
2025-09-23,Receipt,,109,19,665.0
2025-09-23,Receipt,,105,5,399.95
2025-09-23,Invoice,74252420.0,110,18,359.82
2025-09-23,Receipt,,105,7,559.93
2025-09-23,Invoice,71969657.0,109,14,490.0
2025-09-23,Invoice,88725654.0,106,10,550.0
2025-09-23,Receipt,,108,8,116.0
2025-09-23,Receipt,,111,3,22.5
2025-09-23,Receipt,,102,16,13.6
2025-09-23,Invoice,6323852.0,101,12,102.0
2025-09-24,Receipt,,106,1,55.0
2025-09-24,Receipt,,105,10,799.9
2025-09-24,Receipt,,108,2,29.0
2025-09-24,Receipt,,107,15,374.85
2025-09-24,Invoice,85758349.0,110,11,219.89
2025-09-24,Receipt,,101,19,161.5
2025-09-24,Receipt,,103,3,28.5
2025-09-24,Invoice,56581473.0,107,15,374.85
2025-09-24,Invoice,81259008.0,110,18,359.82
2025-09-24,Receipt,,110,12,239.88
2025-09-24,Receipt,,103,17,161.5
2025-09-25,Receipt,,109,16,560.0
2025-09-25,Receipt,,111,9,67.5
2025-09-25,Receipt,,106,2,110.0
2025-09-25,Receipt,,104,11,440.0
2025-09-25,Invoice,21127115.0,106,16,880.0
2025-09-26,Invoice,84525678.0,105,20,1599.8
2025-09-26,Receipt,,110,18,359.82
2025-09-26,Invoice,27760841.0,108,10,145.0
2025-09-26,Invoice,85822412.0,109,17,595.0
2025-09-27,Receipt,,112,8,36.0
2025-09-27,Receipt,,104,9,360.0
2025-09-27,Invoice,27760841.0,106,9,495.0
2025-09-27,Receipt,,112,20,90.0
2025-09-27,Invoice,71969657.0,108,10,145.0
2025-09-27,Receipt,,107,2,49.98
2025-09-28,Invoice,88725654.0,109,16,560.0
2025-09-28,Receipt,,105,6,479.94
2025-09-28,Invoice,26054020.0,112,9,40.5
2025-09-28,Invoice,37388792.0,103,14,133.0
2025-09-28,Receipt,,105,18,1439.82
2025-09-28,Receipt,,103,4,38.0
2025-09-28,Receipt,,110,15,299.85
2025-09-28,Invoice,59345683.0,102,4,3.4
2025-09-29,Receipt,,109,12,420.0
2025-09-29,Receipt,,110,1,19.99
2025-09-29,Invoice,4308421.0,108,4,58.0
2025-09-29,Invoice,64119726.0,103,15,142.5
2025-09-30,Invoice,27760841.0,107,1,24.99
2025-09-30,Receipt,,104,19,760.0
2025-09-30,Receipt,,107,9,224.91
2025-09-30,Receipt,,110,13,259.87
2025-09-30,Invoice,59345683.0,110,3,59.97
2025-09-30,Invoice,81415657.0,111,6,45.0
2025-10-01,Invoice,79089901.0,104,10,400.0
2025-10-01,Receipt,,104,10,400.0
